7.5015193e+11	6.5821553e+11	2.4176142e+11	1.0078014e+11	6.5245118e+10	4.8509514e+10	4.5497405e+10	4.1016267e+10	3.8478397e+10	3.4634494e+10	3.6897833e+10	3.2509348e+10	3.1148423e+10	3.4019631e+10	6.6778149e+10	1.0421553e+11	1.5794912e+11	1.4410359e+11	1.8700493e+11	2.3102421e+11	2.1944082e+11	2.5838217e+11	2.7403639e+11	2.7552409e+11	3.4507763e+12	2.3666130e+12	1.2580373e+12	1.5653316e+12	1.2337204e+12	1.3504104e+12	2.2226435e+12	1.7555569e+12	2.6117302e+12	1.2725824e+12	9.0960370e+11	6.6006398e+11
8.1327410e+11	3.3422056e+11	1.3469407e+11	7.8715617e+10	4.7567278e+10	3.6424184e+10	3.4593710e+10	3.2006177e+10	3.2888209e+10	3.2449059e+10	3.5251741e+10	3.0211355e+10	3.3663406e+10	3.7429793e+10	4.4466110e+10	9.5024251e+10	2.0622018e+11	2.0681805e+11	2.5282816e+11	2.9841814e+11	3.3610413e+11	4.0542634e+11	4.9502355e+11	6.1409355e+11	3.4101943e+12	2.0803709e+12	1.2070785e+12	1.5222896e+12	1.2624249e+12	1.2534615e+12	1.6454249e+12	1.2977201e+12	1.6929377e+12	1.2038816e+12	1.0014779e+12	1.0071837e+12
5.1562342e+11	1.6139682e+11	1.1084193e+11	5.3247787e+10	3.6781883e+10	2.8961858e+10	2.6496217e+10	2.4796269e+10	2.5700526e+10	2.6566955e+10	2.4844333e+10	2.9198252e+10	3.6228583e+10	4.1778946e+10	4.2046513e+10	6.7564888e+10	2.9846068e+11	2.9203074e+11	3.8814797e+11	4.1425040e+11	4.9272747e+11	5.9228835e+11	7.9112975e+11	9.5837500e+11	2.4272445e+12	1.9512282e+12	1.6808762e+12	3.5259941e+12	1.8830655e+12	1.9440471e+12	2.0060161e+12	1.4678554e+12	1.2405716e+12	1.5419155e+12	8.5272022e+11	7.1307762e+11
4.1217376e+11	1.4366815e+11	1.0184476e+11	3.9939604e+10	2.6165467e+10	1.9022281e+10	1.6735046e+10	1.6738373e+10	1.8687980e+10	2.1572887e+10	2.3298879e+10	2.8454195e+10	3.6776239e+10	4.5159924e+10	5.3085753e+10	6.2864261e+10	1.5276417e+11	4.7979105e+11	4.2708959e+11	4.7156973e+11	6.5099897e+11	8.9700001e+11	1.1391194e+12	1.0704914e+12	2.0215402e+12	1.9631845e+12	2.3496085e+12	4.7290217e+12	3.3664228e+12	2.3268462e+12	3.7639689e+12	1.2102089e+12	9.4667584e+11	1.6203608e+12	7.8722623e+11	5.8748810e+11
4.4270984e+11	1.4330683e+11	1.0603591e+11	2.9616427e+10	1.8146462e+10	1.3828423e+10	1.2781385e+10	1.3417900e+10	1.5956355e+10	1.8250062e+10	2.3478395e+10	2.6021812e+10	3.5224592e+10	4.6622826e+10	5.7707041e+10	7.9134556e+10	1.2038734e+11	2.7734186e+11	3.2470965e+11	4.6193177e+11	7.8280930e+11	1.1300080e+12	1.4706445e+12	1.3660205e+12	1.9725180e+12	2.1824724e+12	2.7647814e+12	3.0755631e+12	2.8872239e+12	2.4969295e+12	1.7256565e+12	8.9514462e+11	8.1931862e+11	1.2177240e+12	6.3365998e+11	5.1773873e+11
2.2200274e+11	1.2215660e+11	1.2221614e+11	2.4493953e+10	1.4874476e+10	1.2311708e+10	1.1982242e+10	1.2433381e+10	1.5109637e+10	1.9564464e+10	2.4491442e+10	2.9204072e+10	3.3597571e+10	3.7271077e+10	4.6708736e+10	6.6775605e+10	8.3815408e+10	1.0906681e+11	2.6259700e+11	5.2447052e+11	8.3898689e+11	1.1734984e+12	1.6407358e+12	1.7036791e+12	1.8907959e+12	2.6927421e+12	4.0483029e+12	2.1981781e+12	2.1464879e+12	2.0178766e+12	7.0591316e+11	2.8920388e+11	7.0461791e+11	7.3349444e+11	5.0580488e+11	3.3479603e+11
2.1864340e+11	2.3035534e+11	4.9705976e+10	1.9710863e+10	1.2202019e+10	9.5567483e+09	9.1548754e+09	9.6522537e+09	1.1641495e+10	1.4694101e+10	1.6186622e+10	1.7640188e+10	1.7818472e+10	1.8695832e+10	2.4971854e+10	3.7547606e+10	5.3013422e+10	6.6611126e+10	2.6585399e+11	6.0297799e+11	9.6176977e+11	1.2028303e+12	1.6443302e+12	1.8549429e+12	1.7971941e+12	2.2110779e+12	2.8059529e+12	1.7026625e+12	1.8988471e+12	5.4259627e+11	3.0437576e+11	2.2579828e+11	4.7653110e+11	4.7595146e+11	4.0140580e+11	2.2281968e+11
3.6916563e+11	5.2870398e+11	4.0445600e+10	1.5026971e+10	9.2561490e+09	5.6055813e+09	4.8610570e+09	4.7643658e+09	5.2227630e+09	5.5957350e+09	6.1787628e+09	6.5073219e+09	6.8917668e+09	8.0706842e+09	1.1724833e+10	1.6896579e+10	2.3072532e+10	3.0489539e+10	2.6517594e+11	5.0587815e+11	6.9735016e+11	1.0862552e+12	1.3482475e+12	1.3995944e+12	1.2010656e+12	1.3612724e+12	1.2826300e+12	1.6024456e+12	1.3173449e+12	4.8919056e+11	1.2544859e+11	1.4773879e+11	2.6652584e+11	2.9451898e+11	2.3502750e+11	1.3624617e+11
6.2295042e+11	9.9918519e+11	5.2022215e+10	2.6637691e+10	1.3589854e+10	4.9930691e+09	3.6022597e+09	3.1436634e+09	3.6257206e+09	4.1675041e+09	4.8783508e+09	5.2409400e+09	5.6588708e+09	6.6526275e+09	8.7454310e+09	1.1918309e+10	1.5354258e+10	1.8107992e+10	1.9524452e+11	3.1610339e+11	4.2626967e+11	7.2864734e+11	7.4958904e+11	7.4996718e+11	6.7977603e+11	7.0915136e+11	7.0244113e+11	1.5088218e+12	9.1606391e+11	3.2743119e+11	5.1374211e+10	8.5806154e+10	1.5985872e+11	1.7586897e+11	1.1914723e+11	1.1961460e+11
3.4278644e+11	3.2903892e+11	6.7169239e+10	1.0800439e+11	4.7520326e+10	8.1818173e+09	4.4096292e+09	3.9533225e+09	3.8096415e+09	4.0284908e+09	4.4277258e+09	4.8921851e+09	5.3845596e+09	6.2153974e+09	8.1882455e+09	1.0337506e+10	1.5949150e+10	1.6204466e+10	1.5341747e+11	3.1133385e+11	3.1643035e+11	4.3202396e+11	3.2740796e+11	2.9836365e+11	2.9787646e+11	3.1908545e+11	3.5054286e+11	1.1959244e+12	8.2779492e+11	2.6251877e+11	3.7453533e+10	7.2064958e+10	9.9686179e+10	9.4597014e+10	7.6308914e+10	1.0661159e+11
1.4995309e+11	1.8175541e+11	1.0073120e+11	8.1057120e+10	5.5058239e+10	1.1714284e+10	5.4329820e+09	4.5635000e+09	4.2607992e+09	4.1110182e+09	4.1344461e+09	4.1832689e+09	4.0533750e+09	4.2138952e+09	5.0352502e+09	6.1575183e+09	9.3115935e+09	1.1768545e+10	1.2543963e+11	5.0025982e+11	5.0022141e+11	2.3015555e+11	1.7475984e+11	1.0363041e+11	1.0487435e+11	1.3438141e+11	1.6515400e+11	1.0925793e+12	8.2124656e+11	3.2826950e+11	4.5020479e+10	5.7936142e+10	5.7934852e+10	4.3552915e+10	4.9035338e+10	7.7298524e+10
1.1238081e+11	1.7120536e+11	1.5531731e+11	9.8468807e+10	3.0112575e+10	1.4624537e+10	6.5578957e+09	4.7906068e+09	4.3438633e+09	4.1885368e+09	3.9330826e+09	3.6230226e+09	3.1089992e+09	2.8171791e+09	2.8624717e+09	3.2832059e+09	3.9319281e+09	7.0195487e+09	1.1131376e+11	5.1176663e+11	8.3191267e+11	1.3923513e+11	7.0114361e+10	4.9805525e+10	5.3793333e+10	7.5362370e+10	1.0645828e+11	7.8223730e+11	7.6230459e+11	2.6529024e+11	6.4018760e+10	3.9354548e+10	3.0466433e+10	2.1618416e+10	3.4959188e+10	6.4387891e+10
1.0155676e+11	1.7766926e+11	2.9556104e+11	1.7384287e+11	6.2091067e+10	1.6657425e+10	7.6032195e+09	5.4281288e+09	4.6249999e+09	4.1018025e+09	3.3384827e+09	3.2232264e+09	2.4962276e+09	2.1754273e+09	2.0191727e+09	2.0859340e+09	2.2100060e+09	3.7692332e+09	2.6681676e+10	4.1883579e+11	4.0154880e+11	9.8872492e+10	3.7339140e+10	2.8492868e+10	3.0473421e+10	4.3852354e+10	6.5433084e+10	4.2076226e+11	4.4074546e+11	2.6194813e+11	9.2169912e+10	2.8838885e+10	2.4335159e+10	1.3356173e+10	2.4764371e+10	5.0636206e+10
7.4414686e+10	1.7147606e+11	4.4421464e+11	2.5148889e+11	1.0502518e+11	1.9410266e+10	9.7613957e+09	6.4703273e+09	5.0752522e+09	4.4181612e+09	3.4683090e+09	3.1539479e+09	2.5838684e+09	2.0372910e+09	1.9515914e+09	1.7738835e+09	2.0009678e+09	2.8559235e+09	9.9340247e+09	3.0622758e+11	1.9883282e+11	8.5705589e+10	3.7055996e+10	1.9377680e+10	1.8655009e+10	2.3230083e+10	4.2487833e+10	2.2111643e+11	2.0426532e+11	2.1269437e+11	1.3323649e+11	2.3032537e+10	1.3583690e+10	1.0698035e+10	1.6688571e+10	3.3952362e+10
4.6988452e+10	2.7780684e+11	4.1527230e+11	3.2429978e+11	1.5085596e+11	2.4847053e+10	1.3428137e+10	7.9914004e+09	5.7565327e+09	4.6712023e+09	3.8367619e+09	3.3634862e+09	2.8663818e+09	2.2710845e+09	1.9539734e+09	1.8235574e+09	1.8969175e+09	2.5440328e+09	6.5130583e+09	1.1860802e+11	1.9407747e+11	1.4216680e+11	4.1594483e+10	1.8835485e+10	1.2118835e+10	1.3453709e+10	2.8089573e+10	1.2284428e+11	9.9121914e+10	8.5337072e+10	1.1186274e+11	1.9162145e+10	8.8300401e+09	9.3372047e+09	1.2507628e+10	1.9537549e+10
3.0331116e+10	2.0880705e+11	4.3092063e+11	3.1468677e+11	1.7319207e+11	4.0389763e+10	1.6013610e+10	9.3083965e+09	6.3146967e+09	5.0028698e+09	4.3024712e+09	3.7591506e+09	3.3106796e+09	2.6560937e+09	2.2424279e+09	1.9393244e+09	1.8160916e+09	2.0953358e+09	7.3341983e+09	1.9495407e+11	2.4049926e+11	1.0946347e+11	4.4941505e+10	2.3589417e+10	1.1011019e+10	8.2225377e+09	1.7974886e+10	7.0545883e+10	1.1983011e+11	6.4226697e+10	5.9681092e+10	1.8657739e+10	8.1114066e+09	7.9256847e+09	8.5645496e+09	1.1701510e+10
1.5449836e+10	1.0118698e+11	3.4386982e+11	3.5785717e+11	1.8527448e+11	6.5018216e+10	2.0210868e+10	1.1124724e+10	7.4419651e+09	6.2973251e+09	5.1716157e+09	4.2480164e+09	3.8871793e+09	3.4498880e+09	2.6763753e+09	2.1306821e+09	1.8940774e+09	1.7059987e+09	6.2294912e+09	1.7135483e+11	2.0127937e+11	7.3556779e+10	4.8207045e+10	2.7230036e+10	1.3398338e+10	7.0363423e+09	1.0518640e+10	7.3477874e+10	1.4927615e+11	6.7837862e+10	3.2312861e+10	1.9413500e+10	9.1211776e+09	8.0809093e+09	7.3194916e+09	8.8522209e+09
9.2831365e+09	4.7653274e+10	1.6578149e+11	2.0625488e+11	1.4749961e+11	7.3649635e+10	2.6226446e+10	1.3470347e+10	9.1042253e+09	7.2356219e+09	5.9490724e+09	4.8852634e+09	4.3304243e+09	3.8432530e+09	3.0231532e+09	2.4349949e+09	2.1509353e+09	1.7510687e+09	5.0114478e+09	1.5872252e+11	1.4418320e+11	7.6874400e+10	5.1925152e+10	2.7485284e+10	1.5599202e+10	9.8945341e+09	6.7402312e+09	3.0184022e+10	1.6663586e+11	7.6869394e+10	3.5070509e+10	2.2769406e+10	1.2612443e+10	8.7047762e+09	6.8626043e+09	6.3945779e+09
7.0828416e+09	1.9370504e+10	5.6542630e+10	7.6065604e+10	1.1565244e+11	6.9650285e+10	3.0075650e+10	2.0442661e+10	1.0629471e+10	7.9923917e+09	6.4016051e+09	5.0851983e+09	4.3451802e+09	3.8036088e+09	3.3654546e+09	2.8751437e+09	2.4018068e+09	1.9729978e+09	8.7816684e+09	2.3755804e+11	1.3004424e+11	7.1191757e+10	4.6305034e+10	2.7575728e+10	1.8578201e+10	1.2816218e+10	9.4947758e+09	1.6754607e+10	6.7041513e+10	7.4633757e+10	4.6067499e+10	2.3916179e+10	1.7930580e+10	1.0604131e+10	7.4235771e+09	5.7497016e+09
6.4309540e+09	1.0135641e+10	2.7921236e+10	3.7648409e+10	9.4257684e+10	3.9103971e+10	2.6368553e+10	2.2247422e+10	9.7682299e+09	7.7261384e+09	6.1109704e+09	4.8726067e+09	4.4564680e+09	4.0769564e+09	3.3590231e+09	3.1035410e+09	2.6051965e+09	2.3041285e+09	8.8246477e+09	2.6221222e+11	1.8320299e+11	9.2502622e+10	4.5966336e+10	2.7537713e+10	2.0624015e+10	1.5239307e+10	1.1142467e+10	1.2807786e+10	3.2477532e+10	5.0224828e+10	4.1177174e+10	2.6840633e+10	1.6249289e+10	1.2498863e+10	9.4248264e+09	7.2536397e+09
7.1985889e+09	7.9988460e+09	1.6563498e+10	2.1792109e+10	3.4800550e+10	2.9613685e+10	2.7145994e+10	7.2864123e+09	7.8516040e+09	7.0206664e+09	5.7012460e+09	4.9547151e+09	4.4695885e+09	4.1258189e+09	3.6662057e+09	3.0993050e+09	2.7161738e+09	2.5838996e+09	5.1236700e+09	4.7156468e+11	2.3296439e+11	1.1732869e+11	5.6896872e+10	3.3110077e+10	2.2162262e+10	1.5667364e+10	1.2760155e+10	1.0796528e+10	1.5986020e+10	2.5361326e+10	2.9006574e+10	2.1787648e+10	1.6834664e+10	1.2777892e+10	9.8385265e+09	8.1792307e+09
5.6026772e+09	5.9587441e+09	8.9999811e+09	1.5807185e+10	1.7234674e+10	2.0430760e+10	2.0537074e+10	9.4816635e+09	7.6506255e+09	6.6975140e+09	5.3665695e+09	4.7880704e+09	4.2669891e+09	3.7456274e+09	3.3691174e+09	3.1432788e+09	2.7487611e+09	2.6759232e+09	5.7741716e+09	1.5857605e+11	1.2141841e+11	9.5142756e+10	4.9302614e+10	2.9844328e+10	1.6909425e+10	1.1095937e+10	9.8564639e+09	9.2868813e+09	1.0306652e+10	1.4439662e+10	1.5661891e+10	1.3986228e+10	1.1455498e+10	9.5020114e+09	8.1163505e+09	6.3268552e+09
3.4559887e+09	3.6924227e+09	4.2632622e+09	6.1164595e+09	8.9456609e+09	1.1750347e+10	1.2039065e+10	9.8478418e+09	6.8961418e+09	5.5206047e+09	4.3674829e+09	3.9384412e+09	3.4562660e+09	3.0981184e+09	2.7973038e+09	2.4857213e+09	2.3954668e+09	2.3915758e+09	4.2802355e+09	2.0691704e+10	3.1985342e+10	3.1312802e+10	2.3060353e+10	1.5592106e+10	1.1564375e+10	8.4410844e+09	6.3677860e+09	5.1912735e+09	5.1547382e+09	6.5355279e+09	7.8520934e+09	7.6721490e+09	6.5396275e+09	5.3838746e+09	4.4742175e+09	3.9266422e+09
1.6625792e+09	1.7196936e+09	2.0489329e+09	2.5518771e+09	3.4423473e+09	4.4313334e+09	5.1633434e+09	4.8988452e+09	4.4698225e+09	3.5911695e+09	2.9045686e+09	2.4666058e+09	2.1983954e+09	2.0119400e+09	1.7697516e+09	1.6130753e+09	1.5103743e+09	1.5104401e+09	1.7078939e+09	2.8570504e+09	5.2720205e+09	7.1570002e+09	7.1240755e+09	6.6835702e+09	5.1731308e+09	3.6935214e+09	2.9782546e+09	2.4923126e+09	2.5324879e+09	2.6924390e+09	2.9047598e+09	2.9878543e+09	2.9005903e+09	2.1976960e+09	1.9175510e+09	1.7151506e+09
629653184	643336640	824092416	832480320	825898368	835118848	1.0997823e+09	1.2413743e+09	1.3302943e+09	1.2717135e+09	1.1368877e+09	1.0125672e+09	915512960	799820352	806139136	771603200	709616448	735194496	919103744	1.1706441e+09	970835840	1.2460657e+09	1.4569280e+09	1.4904183e+09	1.6753659e+09	1.4397832e+09	1.1427104e+09	1.0136563e+09	970821376	1.0463645e+09	1.0365515e+09	920100416	705118528	671148480	615933824	613603200
60692600	50549428	58129628	79749632	79130768	123470080	349740448	169900320	170466848	160789376	187488944	201660800	271209824	260168464	261529088	320737024	248820368	227246752	183975824	190191680	198264544	216729264	241650176	311978592	218940912	122033384	111367240	90016792	94335072	91260304	69334008	125053048	172411472	134941424	109469760	58731588
